   9.7937E+07  2.9179E-23  
   9.9987E+07  2.9454E-23  
   1.0208E+08  2.9730E-23  
   1.0422E+08  3.0010E-23  
   1.0640E+08  3.0293E-23  
   1.0863E+08  3.0579E-23  
   1.1090E+08  3.0867E-23  
   1.1322E+08  3.1159E-23  
   1.1559E+08  3.1454E-23  
   1.1801E+08  3.1751E-23  
   1.2048E+08  3.2052E-23  
   1.2300E+08  3.2356E-23  
   1.2558E+08  3.2664E-23  
   1.2821E+08  3.2974E-23  
   1.3089E+08  3.3288E-23  
   1.3363E+08  3.3606E-23  
   1.3643E+08  3.3926E-23  
   1.3928E+08  3.4251E-23  
   1.4220E+08  3.4579E-23  
   1.4518E+08  3.4910E-23  
   1.4822E+08  3.5245E-23  
   1.5132E+08  3.5584E-23  
   1.5449E+08  3.5927E-23  
   1.5772E+08  3.6273E-23  
   1.6102E+08  3.6623E-23  
   1.6439E+08  3.6977E-23  
   1.6783E+08  3.7335E-23  
   1.7135E+08  3.7697E-23  
   1.7493E+08  3.8063E-23  
   1.7859E+08  3.8433E-23  
   1.8233E+08  3.8807E-23  
   1.8615E+08  3.9186E-23  
   1.9005E+08  3.9569E-23  
   1.9403E+08  3.9956E-23  
   1.9809E+08  4.0347E-23  
   2.0223E+08  4.0743E-23  
   2.0647E+08  4.1143E-23  
   2.1079E+08  4.1548E-23  
   2.1520E+08  4.1957E-23  
   2.1971E+08  4.2371E-23  
   2.2431E+08  4.2790E-23  
   2.2900E+08  4.3213E-23  
   2.3379E+08  4.3641E-23  
   2.3869E+08  4.4075E-23  
   2.4369E+08  4.4513E-23  
   2.4879E+08  4.4956E-23  
   2.5399E+08  4.5404E-23  
   2.5931E+08  4.5858E-23  
   2.6474E+08  4.6316E-23  
   2.7028E+08  4.6780E-23  
   2.7594E+08  4.7249E-23  
   2.8172E+08  4.7724E-23  
   2.8761E+08  4.8204E-23  
   2.9363E+08  4.8690E-23  
   2.9978E+08  4.9181E-23  
   3.0606E+08  4.9678E-23  
   3.1246E+08  5.0181E-23  
   3.1900E+08  5.0690E-23  
   3.2568E+08  5.1205E-23  
   3.3250E+08  5.1726E-23  
   3.3946E+08  5.2253E-23  
   3.4656E+08  5.2786E-23  
   3.5382E+08  5.3326E-23  
   3.6123E+08  5.3872E-23  
   3.6879E+08  5.4425E-23  
   3.7651E+08  5.4984E-23  
   3.8439E+08  5.5550E-23  
   3.9244E+08  5.6123E-23  
   4.0065E+08  5.6703E-23  
   4.0904E+08  5.7289E-23  
   4.1760E+08  5.7883E-23  
   4.2634E+08  5.8484E-23  
   4.3527E+08  5.9093E-23  
   4.4438E+08  5.9709E-23  
   4.5368E+08  6.0333E-23  
   4.6318E+08  6.0964E-23  
   4.7287E+08  6.1604E-23  
   4.8277E+08  6.2251E-23  
   4.9288E+08  6.2907E-23  
   5.0320E+08  6.3571E-23  
   5.1373E+08  6.4244E-23  
   5.2448E+08  6.4925E-23  
   5.3546E+08  6.5615E-23  
   5.4667E+08  6.6314E-23  
   5.5812E+08  6.7022E-23  
   5.6980E+08  6.7740E-23  
   5.8173E+08  6.8467E-23  
   5.9390E+08  6.9203E-23  
   6.0634E+08  6.9950E-23  
   6.1903E+08  7.0706E-23  
   6.3199E+08  7.1473E-23  
   6.4522E+08  7.2250E-23  
   6.5872E+08  7.3038E-23  
   6.7251E+08  7.3836E-23  
   6.8659E+08  7.4646E-23  
   7.0096E+08  7.5467E-23  
   7.1564E+08  7.6300E-23  
   7.3062E+08  7.7144E-23  
   7.4591E+08  7.8001E-23  
   7.6153E+08  7.8870E-23  
   7.7747E+08  7.9752E-23  
   7.9374E+08  8.0646E-23  
   8.1036E+08  8.1554E-23  
   8.2732E+08  8.2475E-23  
   8.4464E+08  8.3410E-23  
   8.6232E+08  8.4359E-23  
   8.8037E+08  8.5323E-23  
   8.9880E+08  8.6302E-23  
   9.1761E+08  8.7295E-23  
   9.3682E+08  8.8305E-23  
   9.5643E+08  8.9330E-23  
   9.7646E+08  9.0372E-23  
   9.9690E+08  9.1430E-23  
   1.0178E+09  9.2505E-23  
   1.0391E+09  9.3599E-23  
   1.0608E+09  9.4710E-23  
   1.0830E+09  9.5840E-23  
   1.1057E+09  9.6989E-23  
   1.1288E+09  9.8157E-23  
   1.1525E+09  9.9346E-23  
   1.1766E+09  1.0056E-22  
   1.2012E+09  1.0179E-22  
   1.2264E+09  1.0304E-22  
   1.2520E+09  1.0431E-22  
   1.2783E+09  1.0561E-22  
   1.3050E+09  1.0693E-22  
   1.3323E+09  1.0828E-22  
   1.3602E+09  1.0965E-22  
   1.3887E+09  1.1105E-22  
   1.4178E+09  1.1247E-22  
   1.4474E+09  1.1392E-22  
   1.4777E+09  1.1540E-22  
   1.5087E+09  1.1691E-22  
   1.5403E+09  1.1845E-22  
   1.5725E+09  1.2002E-22  
   1.6054E+09  1.2162E-22  
   1.6390E+09  1.2325E-22  
   1.6733E+09  1.2492E-22  
   1.7084E+09  1.2662E-22  
   1.7441E+09  1.2836E-22  
   1.7806E+09  1.3014E-22  
   1.8179E+09  1.3195E-22  
   1.8560E+09  1.3380E-22  
   1.8948E+09  1.3570E-22  
   1.9345E+09  1.3764E-22  
   1.9750E+09  1.3962E-22  
   2.0163E+09  1.4164E-22  
   2.0585E+09  1.4372E-22  
   2.1016E+09  1.4584E-22  
   2.1456E+09  1.4801E-22  
   2.1905E+09  1.5023E-22  
   2.2364E+09  1.5251E-22  
   2.2832E+09  1.5484E-22  
   2.3310E+09  1.5723E-22  
   2.3798E+09  1.5967E-22  
   2.4296E+09  1.6218E-22  
   2.4805E+09  1.6476E-22  
   2.5324E+09  1.6739E-22  
   2.5854E+09  1.7010E-22  
   2.6395E+09  1.7288E-22  
   2.6948E+09  1.7572E-22  
   2.7512E+09  1.7865E-22  
   2.8088E+09  1.8165E-22  
   2.8676E+09  1.8474E-22  
   2.9276E+09  1.8790E-22  
   2.9889E+09  1.9116E-22  
   3.0515E+09  1.9450E-22  
   3.1153E+09  1.9794E-22  
   3.1805E+09  2.0148E-22  
   3.2471E+09  2.0512E-22  
   3.3151E+09  2.0886E-22  
   3.3845E+09  2.1271E-22  
   3.4553E+09  2.1667E-22  
   3.5277E+09  2.2075E-22  
   3.6015E+09  2.2495E-22  
   3.6769E+09  2.2928E-22  
   3.7539E+09  2.3374E-22  
   3.8325E+09  2.3833E-22  
   3.9127E+09  2.4306E-22  
   3.9946E+09  2.4794E-22  
   4.0782E+09  2.5297E-22  
   4.1636E+09  2.5816E-22  
   4.2507E+09  2.6352E-22  
   4.3397E+09  2.6904E-22  
   4.4306E+09  2.7474E-22  
   4.5233E+09  2.8062E-22  
   4.6180E+09  2.8670E-22  
   4.7147E+09  2.9297E-22  
   4.8134E+09  2.9945E-22  
   4.9141E+09  3.0615E-22  
   5.0170E+09  3.1306E-22  
   5.1220E+09  3.2021E-22  
   5.2292E+09  3.2760E-22  
   5.3387E+09  3.3524E-22  
   5.4505E+09  3.4314E-22  
   5.5646E+09  3.5131E-22  
   5.6810E+09  3.5976E-22  
   5.8000E+09  3.6850E-22  
   5.9214E+09  3.7755E-22  
   6.0453E+09  3.8691E-22  
   6.1719E+09  3.9661E-22  
   6.3011E+09  4.0664E-22  
   6.4330E+09  4.1704E-22  
   6.5676E+09  4.2780E-22  
   6.7051E+09  4.3895E-22  
   6.8455E+09  4.5050E-22  
   6.9888E+09  4.6247E-22  
   7.1351E+09  4.7487E-22  
   7.2844E+09  4.8772E-22  
   7.4369E+09  5.0105E-22  
   7.5926E+09  5.1486E-22  
   7.7515E+09  5.2919E-22  
   7.9138E+09  5.4404E-22  
   8.0795E+09  5.5945E-22  
   8.2486E+09  5.7543E-22  
   8.4213E+09  5.9201E-22  
   8.5976E+09  6.0921E-22  
   8.7775E+09  6.2706E-22  
   8.9613E+09  6.4558E-22  
   9.1489E+09  6.6481E-22  
   9.3404E+09  6.8477E-22  
   9.5359E+09  7.0549E-22  
   9.7355E+09  7.2700E-22  
